desc_waijiaoguanxi_10b;为了维持当前的附庸数量，每年必须派出一定数量的外交人员进行活动。;;;;;;;;;;X,,,,,
waijiaoguanxi_12b;维持附庸关系;;;;;;;;;;X,,,,,
desc_waijiaoguanxi_12b;为了维持当前的附庸数量，每年必须派出一定数量的外交人员进行活动。;;;;;;;;;;X,,,,,
waijiaoguanxi_14b;维持附庸关系;;;;;;;;;;X,,,,,
desc_waijiaoguanxi_14b;为了维持当前的附庸数量，每年必须派出一定数量的外交人员进行活动。;;;;;;;;;;X,,,,,
waijiaoguanxi_16b;维持附庸关系;;;;;;;;;;X,,,,,
desc_waijiaoguanxi_16b;为了维持当前的附庸数量，每年必须派出一定数量的外交人员进行活动。;;;;;;;;;;X,,,,,
waijiaoguanxi_18b;维持附庸关系;;;;;;;;;;X,,,,,
desc_waijiaoguanxi_18b;为了维持当前的附庸数量，每年必须派出一定数量的外交人员进行活动。;;;;;;;;;;X,,,,,
waijiaoguanxi_20b;维持附庸关系;;;;;;;;;;X,,,,,
desc_waijiaoguanxi_20b;为了维持当前的附庸数量，每年必须派出一定数量的外交人员进行活动。;;;;;;;;;;X,,,,,
huangmannanzhi;荒蛮难治;;;;;;;;;;X,,,,,
desc_huangmannanzhi;这里的自然环境不适宜农耕，也不利于中央政府管辖，恢复当地的部落权利应当更利于该地区的管理。;;;;;;;;;;X,,,,,
helpnomad_group;蛮夷骑兵;;;;;;;;;;X,,,,,
desc_helpnomad_group;蛮夷部落有长期训话马匹的传统，因此擅长骑兵作战，训练骑兵的费用也相对便宜。;;;;;;;;;;X,,,,,
manyijieluezhanzheng;劫掠战争;;;;;;;;;;X,,,,,
desc_manyijieluezhanzheng;原始信仰鼓励劫掠，在战争中这是激励军队士气的好办法，但也会引起小小的不安。;;;;;;;;;;X,,,,,
religious_zeal_at_conv;百家争鸣;;;;;;;;;;X,,,,,
desc_religious_zeal_at_conv;一位圣哲不久前在此地讲学，曾经引起了巨大的轰动，现在他的学说在当地占据支配地位，难以轻易撼动。;;;;;;;;;;X,,,,,
weizhenhuaxia;威震华夏;;;;;;;;;;X,,,,,
desc_weizhenhuaxia;我国声名日隆，国内各地都表示臣服，新近征服之地也不敢有异心。;;;;;;;;;;X,,,,,
shangyefanrong1;商业繁荣;;;;;;;;;;X,,,,,
desc_shangyefanrong1;此地交通便利，商业繁荣，人民富足。;;;;;;;;;;X,,,,,
zhengbazhanzheng;争霸战争;;;;;;;;;;X,,,,,
desc_zhengbazhanzheng;由于霸主和争霸者连年进行争霸战争，中原各主要国家饱受其苦，只有通过弭兵才能终结这一过程。;;;;;;;;;;;X,,,,,
conghuiguoren;聪慧过人;;;;;;;;;;X,,,,,
desc_conghuiguoren;聪慧过人;;;;;;;;;;X,,,,,
yudunwuzhi;愚钝无知;;;;;;;;;X,,,,,
desc_yudunwuzhi;愚钝无知;;;;;;;;;;X,,,,,
leilifengxing;雷厉风行;;;;;;;;;;X,,,,,
desc_leilifengxing;雷厉风行;;;;;;;;;;X,,,,,
jinxiaoshenwei;谨小慎微;;;;;;;;;X,,,,,
desc_jinxiaoshenwei;谨小慎微;;;;;;;;;;X,,,,,
qinjianzichi;勤俭自持;;;;;;;;;;X,,,,,
desc_qinjianzichi;勤俭自持;;;;;;;;;;X,,,,,
qiongshejiyu;穷奢极欲;;;;;;;;;X,,,,,
desc_qiongshejiyu;穷奢极欲;;;;;;;;;;X,,,,,
zhirenshanren;知人善任;;;;;;;;;;X,,,,,
desc_zhirenshanren;知人善任;;;;;;;;;;X,,,,,
jixianduneng;嫉贤妒能;;;;;;;;;X,,,,,
desc_jixianduneng;嫉贤妒能;;;;;;;;;;X,,,,,
bujinnvse;不近女色;;;;;;;;;;X,,,,,
desc_bujinnvse;不近女色;;;;;;;;;;X,,,,,
huangyinwudu;荒淫无度;;;;;;;;;X,,,,,
desc_huangyinwudu;荒淫无度;;;;;;;;;;X,,,,,
renaiqinxia;仁爱亲下;;;;;;;;;;X,,,,,
desc_renaiqinxia;仁爱亲下;;;;;;;;;;X,,,,,
gaoaolengku;高傲冷酷;;;;;;;;;X,,,,,
desc_gaoaolengku;高傲冷酷;;;;;;;;;;X,,,,,
gongzhengyanming;公正严明;;;;;;;;;;X,,,,,
desc_gongzhengyanming;公正严明;;;;;;;;;;X,,,,,
piansixiaai;偏私狭隘;;;;;;;;;X,,,,,
desc_piansixiaai;偏私狭隘;;;;;;;;;;X,,,,,
kuakuaqitan;夸夸其谈;;;;;;;;;;X,,,,,
desc_kuakuaqitan;夸夸其谈;;;;;;;;;;X,,,,,
shoukouruping;守口如瓶;;;;;;;;;X,,,,,
desc_shoukouruping;守口如瓶;;;;;;;;;;X,,,,,
jianyibuqu;坚毅不屈;;;;;;;;;;X,,,,,
desc_jianyibuqu;坚毅不屈;;;;;;;;;;X,,,,,
nuoruodanqie;懦弱胆怯;;;;;;;;;X,,,,,
desc_nuoruodanqie;懦弱胆怯;;;;;;;;;;X,,,,,
yongwuhaodou;勇武好斗;;;;;;;;;;X,,,,,
desc_yongwuhaodou;勇武好斗;;;;;;;;;;X,,,,,
qianrangrennai;谦让忍耐;;;;;;;;;X,,,,,
desc_qianrangrennai;谦让忍耐;;;;;;;;;;X,,,,,
xiongxinwanzhang;雄心万丈;;;;;;;;;;X,,,,,
desc_xiongxinwanzhang;雄心万丈;;;;;;;;;;X,,,,,
zhizuchangle;知足常乐;;;;;;;;;X,,,,,
desc_zhizuchangle;知足常乐;;;;;;;;;;X,,,,,
xinjinance;心机难测;;;;;;;;;;X,,,,,
desc_xinjinance;心机难测;;;;;;;;;;X,,,,,
chengshitanran;诚实坦然;;;;;;;;;X,,,,,
desc_chengshitanran;诚实坦然;;;;;;;;;;X,,,,,
settlement_policy;移民同化;;;;;;;;;X,,,,,
desc_settlement_policy;移民同化;;;;;;;;;;X,,,,,
fengkuangguodu;桀宋;;;;;;;;;;X,,,,,
desc_fengkuangguodu;桀宋;;;;;;;;;;X,,,,,
rensong;仁宋;;;;;;;;;X,,,,,
desc_rensong;仁宋;;;;;;;;;;XX,,,,,
xianggongzhiren;襄公之仁;;;;;;;;;X,,,,,
desc_xianggongzhiren;襄公之仁;;;;;;;;;;XX,,,,,
chengwang;称王;;;;;;;;;X,,,,,
desc_chengwang;称王;;;;;;;;;;XX,,,,,
jujuechengwang;拒绝称王;;;;;;;;;X,,,,,
desc_jujuechengwang;拒绝称王;;;;;;;;;;XX,,,,,
shituduli;尝试独立;;;;;;;;;X,,,,,
desc_shituduli;我们作为一个附庸国，最近五年内曾经尝试过独立;;;;;;;;;;XX,,,,,
taihoubuman;太后不满;;;;;;;;;X,,,,,
desc_taihoubuman;由于国军的一些列决定违逆了太后的想法，太后正处于不满当中，这对于国家稳定是一个威胁。;;;;;;;;;;XX,,,,,
cuanweizhijun;篡位之君;;;;;;;;;X,,,,,
desc_cuanweizhijun;我国的国君是篡位而来的，无法受到人民的认同。;;;;;;;;;;XX,,,,,
illegal_control_ZHOU;占据天子宫室;;;;;;;;;;X,,,,,
desc_illegal_control_ZHOU;我国胆大妄为的占据了天子宫室，这将使得我国成为众矢之的。;;;;;;;;;;X,,,,,
vassal_morale_limit;附庸国限制;;;;;;;;;;X,,,,,
desc_vassal_morale_limit;我国属于他国的附庸，在军事和税收上都受到极大地限制，摆脱附庸地位是改变现状的唯一方法。;;;;;;;;;;X,,,,,
dongyuansimubudui;地方部队已被征召;;;;;;;;;X,,,,,
desc_dongyuansimubudui;地方的私募部队已经被征召，因此地方的防御力量正在减弱。;;;;;;;;;;XX,,,,,
simubuduidongyuan;私募部队总动员;;;;;;;;;X,,,,,
desc_simubuduidongyuan;国家已经下令动员全国私募部队，可能会使得我国的持续作战能力减弱。;;;;;;;;;;XX,,,,,
country_size_1_6;弹丸小国;;;;;;;;;X,,,,,
desc_country_size_1_6;国家的实际力量并不完全和国家大小成正比，相对而言较小的国家有更高的行政效率和征召比率，此修正为更好地模拟和平衡而存在。;;;;;;;;;;X,,,,,
country_size_6_12;蕞尔小国;;;;;;;;;X,,,,,
desc_country_size_6_12;国家的实际力量并不完全和国家大小成正比，相对而言较小的国家有更高的行政效率和征召比率，此修正为更好地模拟和平衡而存在。;;;;;;;;;;X,,,,,
country_size_12_20;声名鹊起;;;;;;;;;X,,,,,
desc_country_size_12_20;国家的实际力量并不完全和国家大小成正比，相对而言较小的国家有更高的行政效率和征召比率，此修正为更好地模拟和平衡而存在。;;;;;;;;;;X,,,,,
country_size_20_30;百乘之邦;;;;;;;;;X,,,,,
desc_country_size_20_30;国家的实际力量并不完全和国家大小成正比，相对而言较小的国家有更高的行政效率和征召比率，此修正为更好地模拟和平衡而存在。;;;;;;;;;;X,,,,,
country_size_30_45;地域宽广;;;;;;;;;X,,,,,
desc_country_size_30_45;国家的实际力量并不完全和国家大小成正比，相对而言较小的国家有更高的行政效率和征召比率，此修正为更好地模拟和平衡而存在。;;;;;;;;;;X,,,,,
country_size_45_60;幅员辽阔;;;;;;;;;X,,,,,
desc_country_size_45_60;国家的实际力量并不完全和国家大小成正比，相对而言较小的国家有更高的行政效率和征召比率，此修正为更好地模拟和平衡而存在。;;;;;;;;;;X,,,,,
country_size_60_80;国土广袤;;;;;;;;;X,,,,,
desc_country_size_60_80;国家的实际力量并不完全和国家大小成正比，相对而言较小的国家有更高的行政效率和征召比率，此修正为更好地模拟和平衡而存在。;;;;;;;;;;X,,,,,
country_size_80_100;区域霸主;;;;;;;;;X,,,,,
desc_country_size_80_100;国家的实际力量并不完全和国家大小成正比，相对而言较小的国家有更高的行政效率和征召比率，此修正为更好地模拟和平衡而存在。;;;;;;;;;;X,,,,,
country_size_100_150;蛟龙出渊;;;;;;;;;X,,,,,
desc_country_size_100_150;国家的实际力量并不完全和国家大小成正比，相对而言较小的国家有更高的行政效率和征召比率，此修正为更好地模拟和平衡而存在。;;;;;;;;;;X,,,,,
country_size_150_200;龙行天下;;;;;;;;;X,,,,,
desc_country_size_150_200;国家的实际力量并不完全和国家大小成正比，相对而言较小的国家有更高的行政效率和征召比率，此修正为更好地模拟和平衡而存在。;;;;;;;;;;X,,,,,
country_size_200;神州华夏;;;;;;;;;X,,,,,
desc_country_size_200;国家的实际力量并不完全和国家大小成正比，相对而言较小的国家有更高的行政效率和征召比率，此修正为更好地模拟和平衡而存在。;;;;;;;;;;X,,,,,
age_1900;年代修正;;;;;;;;;X,,,,,
desc_age_1900;根据年代而修正经济状况的修正;;;;;;;;;;X,,,,,
age_2000;年代修正;;;;;;;;;X,,,,,
desc_age_2000;根据年代而修正经济状况的修正;;;;;;;;;;X,,,,,
age_2200;年代修正;;;;;;;;;X,,,,,
desc_age_2200;根据年代而修正经济状况的修正;;;;;;;;;;X,,,,,
age_2300;年代修正;;;;;;;;;X,,,,,
desc_age_2300;根据年代而修正经济状况的修正;;;;;;;;;;X,,,,,
age_2400;年代修正;;;;;;;;;X,,,,,
desc_age_2400;根据年代而修正经济状况的修正;;;;;;;;;;X,,,,,
tianxiadaluan;天下大乱;;;;;;;;;X,,,,,
desc_tianxiadaluan;天下大乱;;;;;;;;;;X,,,,,
QIN_gift;称霸西戎;;;;;;;;;X,,,,,
desc_QIN_gift;秦穆公重用由余，加强武备，采取分化政策，逐个打击西戎国家，灭国十二而称霸西戎。;;;;;;;;;;X,,,,,
QIN_gift1;称霸西戎;;;;;;;;;X,,,,,
desc_QIN_gift1;秦穆公重用由余，加强武备，采取分化政策，逐个打击西戎国家，灭国十二而称霸西戎。;;;;;;;;;;X,,,,,
QIN_buff2;血不流干，死不休战！;;;;;;;;;X,,,,,
desc_QIN_buff2;赳赳老秦，复我河山。血不流干，死不休战。西有大秦，如日方升。百年国恨，沧海难平。天下纷扰，何得康宁？秦有锐士，谁与争雄？！;;;;;;;;;;X,,,,,
jiuhezhuhou2_buff;诸侯之伯长，诸侯之盟主耳;;;;;;;;;X,,,,,
desc_jiuhezhuhou2_buff;滨海之东，齐国，九合诸侯，成我霸业，千秋万载也。;;;;;;;;;;X,,,,,
WUG_gift1;仿效华夏;;;;;;;;;X,,,,,
desc_WUG_gift1;吴国旧时不通中原，今国门初开，中原各国不得志之士、有罪离国之辈、或欲扶吴而制楚者，皆奔吴而来，讲习礼乐，教授车战;;;;;;;;;;X,,,,,
WUG_gift2;起兵伐楚;;;;;;;;;X,,,,,
desc_WUG_gift2;吴楚两国积怨甚久，互又攻伐，父子兄弟死于楚者，不可胜数，而楚之叛臣奔吴者，今年尤多，故国家上下同仇敌忾，皆秣马厉兵，愿灭楚而后快;;;;;;;;;;X,,,,,
YGO_debuff;越人难治;;;;;;;;;X,,,,,
desc_YGO_debuff;越人旧俗，披发文身，衣着服饰皆有别于中原，其民风剽悍，好勇斗狠而擅行于山林之地。欲的其民心，非一时之功也。;;;;;;;;;;X,,,,,
rujiajijiu;儒家祭酒;;;;;;;;;X,,,,,
desc_rujiajijiu;目前我国的学宫祭酒由儒家代表担任，这将大大促进儒家学说在我国的传播。;;;;;;;;;;X,,,,,
fajiajijiu;法家祭酒;;;;;;;;;X,,,,,
desc_fajiajijiu;目前我国的学宫祭酒由法家代表担任，这将大大促进法家学说在我国的传播。;;;;;;;;;;X,,,,,
mojiajijiu;墨家祭酒;;;;;;;;;X,,,,,
desc_mojiajijiu;目前我国的学宫祭酒由墨家代表担任，这将大大促进墨家学说在我国的传播。;;;;;;;;;;X,,,,,
daojiajijiu;道家祭酒;;;;;;;;;X,,,,,
desc_daojiajijiu;目前我国的学宫祭酒由道家代表担任，这将大大促进道家学说在我国的传播。;;;;;;;;;;X,,,,,
yinyangjiajijiu;阴阳家祭酒;;;;;;;;;X,,,,,
desc_yiyangjiajijiu;目前我国的学宫祭酒由阴阳家代表担任，这将有利于我国的稳定统治。;;;;;;;;;;X,,,,,
mingjiajijiu;名家祭酒;;;;;;;;;X,,,,,
desc_mingjiajijiu;目前我国的学宫祭酒由名家代表担任，这将提高我国的外交声誉。;;;;;;;;;;X,,,,,
bingjiajijiu;兵家祭酒;;;;;;;;;X,,,,,
desc_bingjiajijiu;目前我国的学宫祭酒由兵家代表担任，这将有利于我国尚武传统的延续。;;;;;;;;;;X,,,,,
nongjiajijiu;农家祭酒;;;;;;;;;X,,,,,
desc_nongjiajijiu;目前我国的学宫祭酒由农家代表担任，他将在首都推行新的农业政策。;;;;;;;;;;X,,,,,
WUG_buff3;孙子兵法;;;;;;;;;X,,,,,
desc_WUG_buff3;《孙子兵法》是中国古代军事文化遗产中的璀璨瑰宝，优秀传统文化的重要组成部分，其内容博大精深，思想精邃富赡，逻辑缜密严谨，是古代军事思想精华的集中体现。作者为春秋时祖籍齐国乐安的吴国将军孙武。;;;;;;;;;;X,,,,,
YGO_buff3;三千越甲;;;;;;;;;X,,,,,
desc_YGO_buff3;凭著勾践等君臣忍辱负重、从大处著想, 结果非但越国得以保全, 还在最后一雪前耻, 反灭了吴国。「精诚所至, 金石为开」, 越国臣民的坚忍得到最终的成果。;;;;;;;;;;X
LUG_gift1;木匠鼻祖;;;;;;;;;X,,,,,
desc_LUG_gfit1;鲁班，姬姓，公输氏，名班，人称公输盘、公输般、班输，尊称公输子。又称鲁盘或者鲁般，惯称“鲁班”。鲁国人。生于周敬王十三年，卒于周贞定王二十五年。是我国古代的一位出色的发明家，两千多年以来，他的名字和有关他的故事，一直在广大人民群众中流传。我国的土木工匠们都尊称他为祖师。;;;;;;;;;;X,,,,,
WEG_buff;鬼谷纵横;;;;;;;;;X,,,,,
desc_WEG_buff;纵横家，列为“九流”之一。后因称凭辩才进行政治活动者为“纵横家”。 纵横即合纵连横。他们朝秦暮楚，事无定主，反复无常，设第划谋多以国家政治需要出发。;;;;;;;;;;X,,,,,
QIG_buff1;重文轻武;;;;;;;;;X,,,,,
desc_QIG_buff1;重文轻武;;;;;;;;;;X,,,,,
QIG_buff2;重武轻文;;;;;;;;;X,,,,,
desc_QIG_buff2;重武轻文;;;;;;;;;;X,,,,,
CHE_cotton;陶正之后;;;;;;;;;X,,,,,
desc_CHE_cotton;我陈国开国国君胡公曾为陶正，今国君为纪念先人，也亲制陶瓷器，国人无不感叹国君之品德。;;;;;;;;;;X,,,,,
CHE_shanrang;禅让;;;;;;;;;X,,,,,
desc_CHE_shanrang;国君禅让，对国家造成了极大影响，看来我们需要经历一段动荡的时期了。;;;;;;;;;;X,,,,,
CHE_buff1;陶正之后;;;;;;;;;X,,,,,
desc_CHE_buff1;我陈国开国国君胡公曾为陶正，今国君为纪念先人，也亲制陶瓷器，国人无不感叹国君之品德。;;;;;;;;;;X,,,,,
CHE_buff2;陶正之后;;;;;;;;;X,,,,,
desc_CHE_buff2;我陈国开国国君胡公曾为陶正，今国君为纪念先人，也亲制陶瓷器，国人无不感叹国君之品德。;;;;;;;;;;X,,,,,
CHE_buff3;陶正之后;;;;;;;;;X,,,,,
desc_CHE_buff3;我陈国开国国君胡公曾为陶正，今国君为纪念先人，也亲制陶瓷器，国人无不感叹国君之品德。;;;;;;;;;;X,,,,,
CHE_buff4;陶正之后;;;;;;;;;X,,,,,
desc_CHE_buff4;我陈国开国国君胡公曾为陶正，今国君为纪念先人，也亲制陶瓷器，国人无不感叹国君之品德。;;;;;;;;;;X,,,,,
CHE_buff5;陶正之后;;;;;;;;;X,,,,,
desc_CHE_buff5;我陈国开国国君胡公曾为陶正，今国君为纪念先人，也亲制陶瓷器，国人无不感叹国君之品德。;;;;;;;;;;X,,,,,
CHE_buff6;陶正之后;;;;;;;;;X,,,,,
desc_CHE_buff6;我陈国开国国君胡公曾为陶正，今国君为纪念先人，也亲制陶瓷器，国人无不感叹国君之品德。;;;;;;;;;;X,,,,,
CHE_buff7;陶正之后;;;;;;;;;X,,,,,
desc_CHE_buff7;我陈国开国国君胡公曾为陶正，今国君为纪念先人，也亲制陶瓷器，国人无不感叹国君之品德。;;;;;;;;;;X,,,,,
CHE_buff8;陶正之后;;;;;;;;;X,,,,,
desc_CHE_buff8;我陈国开国国君胡公曾为陶正，今国君为纪念先人，也亲制陶瓷器，国人无不感叹国君之品德。;;;;;;;;;;X,,,,,
SGU_kaiguohemangran;开国何茫然;;;;;;;;;X,,,,,
desc_SGU_kaiguohemangran;我国远离中原而立于山川，当行何路？;;;;;;;;;;X,,,,,
SGU_buff;山川险要;;;;;;;;;X,,,,,
desc_SGU_buff;巴蜀之地峥嵘而崔嵬,一夫当关,万夫莫开。所守或匪亲,化为狼与豺。;;;;;;;;;;X,,
ZHI_buff1;死士;;;;;;;;;X,,,,,
desc_ZHI_buff1;死士指敢死的勇士，大多是江湖的侠客，为了荣华富贵或是报恩，为王侯贵族卖命，从事的基本上是突击和暗杀两种任务。;;;;;;;;;;X,,,,,
ZHI_buff2;名门望族;;;;;;;;;X,,,,,
desc_ZHI_buff2;智姓源流单一，起源于东周时期，曾是晋国六卿之一 ，是一个古老文明的华夏望族，始祖为智庄子荀首。 荀首是晋献公托孤大臣荀息的幼孙，因功被封在智邑，卒谥“庄”，史称智庄子。公元前566年10月，智庄子之子荀罃出任晋国中军元帅，便以先父采邑智为氏，追尊先父智庄子为始祖，智氏从此薪火相传。;;;;;;;;;;X,,,,,
PAP_zbuff;与天子交恶;;;;;;;;;X,,,,,
desc_PAP_zbuff;周天子虽然威信不再，但仍是名义上的天下共主，我国贸然与其交恶，引起了其他诸侯极大的不满，国内反对的声音也很多。;;;;;;;;;;X,,,,,
ZGO_buff1;郑商盟誓;;;;;;;;;;X,,,,,
desc_ZGO_buff1;郑武公为了发展国内经济，同时也感谢当年商人借钱给郑桓公，郑国与商人盟约：你勿我叛，我勿强贾，毋或强夺，尔有利市宝货，我勿与知。 ；;;;;;;;;;;X,,,,,
ZHI_buff3;政出私门;;;;;;;;;;X,,,,,
desc_ZHI_buff3;周王室衰落，诸侯实力增强，卿大夫也在夺取诸侯权力，孔子悲叹的“礼崩乐坏”，分封制、宗法制、礼乐制逐渐崩溃瓦解，诸侯不服从周天子，卿大夫不服从诸侯， ；;;;;;;;;;;X,,,,,
PAP_buff1;天下共主;;;;;;;;;X,,,,,
desc_PAP_buff1;天下共主具有氏族原始社会的遗风，它的确立靠的是臣下对其权威的承认和自觉履行其义务，例如周天子和诸侯的关系那样，周天子就是通过分封制和宗法制来确立和巩固他天下共主的地位。;;;;;;;;;;X,,,,,
PAP_buff2;天子六师;;;;;;;;;X,,,,,
desc_PAP_buff2;周天子所统六军之师。《书·康王之诰》：“张皇六师，无坏我高祖寡命。” 曾运乾 正读：“六师，天子六军。 周 制一万二千五百人为师。”《孟子·告子下》：“一不朝，则贬其爵；再不朝，则削其地；三不朝，则六师移之。”后以为天子军队之称。《三国志·蜀志·先主传》：“尽力输诚，奖厉六师……以宁社稷，以报万分。” 唐 许敬宗 《奉和入潼关》诗：“济 潼 纡万乘，临 河 耀六师。” 清 魏源 《圣武记》卷六：“及车驾将至，冰骤坚，六师毕济。”亦泛指全部军队。参见“ 六军 ”。;;;;;;;;;;X,,,,,
JIN_buff1;万乘之国;;;;;;;;;X,,,,,
desc_JIN_buff1;万乘之国;;;;;;;;;;X,,,,,
JIN_buff2;晋无公族;;;;;;;;;X,,,,,
desc_JIN_buff2;晋国在曲沃代翼之后，为了避免公家实力过于强大，采取了不分封群公子的政策，从此晋国公族势力大为衰弱，六卿取而代之成为了国家政治核心。;;;;;;;;;;X,,,,,
ZSH_buff1;城中有山;;;;;;;;;X,,,,,
desc_ZSH_buff1;城中有山;;;;;;;;;;X,,,,,
ZSH_buff2;欺而变强;;;;;;;;;X,,,,,
desc_ZSH_buff2;中山国生于患难之中，被大国所欺而变强，为强国占领又复生，其不屈不挠、顽强自立的精神世所少见。在强国包围之中发展经济、壮大自己，几乎跻身强国之列，其经济和文化之辉煌令人刮目相看。;;;;;;;;;;X,,,,,
YQU_buff1;侵略成性;;;;;;;;;X,,,,,
desc_YQU_buff1;侵略成性;;;;;;;;;;X,,,,,
YQU_buff2;马背民族;;;;;;;;;X,,,,,
desc_YQU_buff2;马背民族;;;;;;;;;;X,,,,,
LAI_buff1;滨海黄金;;;;;;;;;X,,,,,
desc_LAI_buff1;滨海黄金;;;;;;;;;;X,,,,,
LAI_buff2;东夷古国;;;;;;;;;X,,,,,
desc_LAI_buff2;东夷，是中国中国先秦时期，中原居民对黄河流域下游居民的总称。最先在夏商朝期称为“夷”，不带有外族观念，只是作为部落联盟的称呼，考古上有一种观点认为，东夷是指自后李文化始至岳石文化的承载者。;;;;;;;;;;X,,,,,
SHI_gift1;见贤思齐;;;;;;;;;X,,,,,
desc_SHI_gift1;《诗经·小雅·鹤鸣》:“他山之石，可以攻玉”;;;;;;;;;;X,,,,,
SHI_gift2;深观阴阳;;;;;;;;;;X,,,,,
desc_SHI_gift2;《素问·阴阳应象大论》:“阴阳者，天地之道也，万物之纲纪，变化之父母，生杀之本始，神明之府也。”;;;;;;;;;;X,,,,,
zongjiaozhuanbian;宗教转变;;;;;;;;;;X,,,,,
desc_zongjiaozhuanbian;宗教转变;;;;;;;;;;X,,,,,
YIJ_buff1;神医之能;;;;;;;;;X,,,,,
desc_YIJ_buff1;《列子·力命》：“ 季梁 得疾，七日大渐……卢氏曰：‘汝疾不由天，亦不由人，亦不由鬼；禀生受形，既有制之者矣，亦有知之者矣，药石其如汝何？’ 季梁曰：‘神医也。’重贶遣之。” 唐 元稹 《阳城驿》诗：“神医不言术，人瘼曾暗瘳。”;;;;;;;;;;X,,,,,
YIJ_buff2;神医之能;;;;;;;;;X,,,,,
desc_YIJ_buff2;《列子·力命》：“ 季梁 得疾，七日大渐……卢氏曰：‘汝疾不由天，亦不由人，亦不由鬼；禀生受形，既有制之者矣，亦有知之者矣，药石其如汝何？’ 季梁曰：‘神医也。’重贶遣之。” 唐 元稹 《阳城驿》诗：“神医不言术，人瘼曾暗瘳。”;;;;;;;;;;X,,,,,
ZHJ_buff1;纵横之能;;;;;;;;;X,,,,,
desc_ZHJ_buff1;纵横家人物多出身贫贱，在最艰苦的投机倒把下是一种人类智慧的超常解放、创造和发挥，他们以布衣之身庭说诸侯，可以以三寸之舌退百万雄师，也可以以纵横之术解不测之危。苏秦佩六国相印，联六国逼秦废弃帝位；张仪雄才大略，以片言得楚六百里；唐雎机智勇敢，直斥秦王存孟尝封地；蔺相如虽非武将，但浩然正气直逼秦王，不仅完璧归赵，而且未曾使赵受辱。;;;;;;;;;;X,,,,,
ZHJ_buff2;纵横之能;;;;;;;;;X,,,,,
desc_ZHJ_buff2;纵横家人物多出身贫贱，在最艰苦的投机倒把下是一种人类智慧的超常解放、创造和发挥，他们以布衣之身庭说诸侯，可以以三寸之舌退百万雄师，也可以以纵横之术解不测之危。苏秦佩六国相印，联六国逼秦废弃帝位；张仪雄才大略，以片言得楚六百里；唐雎机智勇敢，直斥秦王存孟尝封地；蔺相如虽非武将，但浩然正气直逼秦王，不仅完璧归赵，而且未曾使赵受辱。;;;;;;;;;;X,,,,,
YYJ_buff1;阴阳之能;;;;;;;;;X,,,,,
desc_YYJ_buff1;《史记》集解引刘向《别录》说：“邹衍之所言……尽言天事，故曰 ‘谈天’。”《史记·孟荀列传》说，“邹衍之术，迂大而宏辩……故齐人颂日：‘谈天衍’。”《文心雕龙·诸子》说：“邹子养政于天文。”同书《时序》说：“邹子以谈天飞誉。”可见善于谈天是邹衍的一大特点。然而邹衍不是为谈天而谈天，他以谈天为手段，以服务于当时的政治需要为目的。建立于阴阳基础上的“五德终始”说才是他学说的核心所在。;;;;;;;;;;X,,,,,
YYJ_buff2;阴阳之能;;;;;;;;;X,,,,,
desc_YYJ_buff2;《史记》集解引刘向《别录》说：“邹衍之所言……尽言天事，故曰 ‘谈天’。”《史记·孟荀列传》说，“邹衍之术，迂大而宏辩……故齐人颂日：‘谈天衍’。”《文心雕龙·诸子》说：“邹子养政于天文。”同书《时序》说：“邹子以谈天飞誉。”可见善于谈天是邹衍的一大特点。然而邹衍不是为谈天而谈天，他以谈天为手段，以服务于当时的政治需要为目的。建立于阴阳基础上的“五德终始”说才是他学说的核心所在。;;;;;;;;;;X,,,,,
ZAJ_buff1;杂家之能;;;;;;;;;X,,,,,
desc_ZAJ_buff1;杂家的特点是“采儒墨之善，撮名法之要”。杂家虽是以道为本集合众说，兼收并蓄，然而通过采集各家言论，贯彻其政治意图和学术主张，所以也可称为一家。春秋战国时代，百家争鸣，各家都有自己的对策与治国主张。为了打败其他流派，各学派或多或少的吸收其他流派的学说，或以攻诘对方，或以补自己学说的缺陷。然而，任何一个流派也都有其特色与长处，而“杂家”便是充分的利用这个特点，博采众议，成为一套在思想上兼容并蓄，却又切实可行的治国方针。;;;;;;;;;;X,,,,,
ZAJ_buff2;杂家之能;;;;;;;;;X,,,,,
desc_ZAJ_buff2;杂家的特点是“采儒墨之善，撮名法之要”。杂家虽是以道为本集合众说，兼收并蓄，然而通过采集各家言论，贯彻其政治意图和学术主张，所以也可称为一家。春秋战国时代，百家争鸣，各家都有自己的对策与治国主张。为了打败其他流派，各学派或多或少的吸收其他流派的学说，或以攻诘对方，或以补自己学说的缺陷。然而，任何一个流派也都有其特色与长处，而“杂家”便是充分的利用这个特点，博采众议，成为一套在思想上兼容并蓄，却又切实可行的治国方针。;;;;;;;;;;X,,,,,
NOJ_buff1;农家之能;;;;;;;;;X,,,,,
